step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
21500,21500,107.5,0.5375,joint,21500,S,True,True,True,10788,10712,0.2697,53.56,1.895776629447937,1.861517639771104,1.6828908472922113,2.0076668336174706,0.001,0.001,104.11109927110374,1.994584321975708,1.9854460954666138,1.0111931562423706,0.5081347203665179,1.9576441049575806,0.9436385631561279,0.9793624877929688,0.016757657751441002,0.01743165987461897,1.8490429821847656,0.0006023310124874115,-0.004255060572177172,-0.0010873127030208707,1.9576441049575806,1.6403687000274658,1.9445043802261353,1.3186031579971313,1.1173198223114014,1.2337502241134644,1.452398419380188,0.5612848997116089,0.003422026289626956,0.13029217720031738,0.0
22000,22000,110.0,0.55,joint,22000,Sprime,True,True,True,11053,10947,0.276325,54.735,2.568286418914795,1.694116881430149,1.5992964122655258,1.8010420913391925,0.001,0.001,106.3385284151882,1.994584321975708,1.9852429628372192,1.011210322380066,0.508169342800645,1.9574066400527954,0.9436385631561279,0.9752244353294373,0.016815152019262314,0.017528537028126092,1.8409509384641196,0.0006178089533932507,-0.004195279907435179,-0.0011287865927442908,1.9574066400527954,1.6382888555526733,1.9425727128982544,1.3184776306152344,1.1181426048278809,1.2325952053070068,1.4509963989257812,0.5587049126625061,0.003457768587395549,0.13064724206924438,0.0
22500,22500,112.5,0.5625,joint,22500,S,True,True,True,11306,11194,0.28265,55.97,1.6729270219802856,1.7923887527287006,1.6937008245071403,1.8934739585588818,0.001,0.001,108.61564569547772,1.994584321975708,1.9850423336029053,1.0112284421920776,0.5082041289318199,1.957169771194458,0.9436385631561279,0.9706326127052307,0.01660938933491707,0.017354950743450632,1.8320296630941864,0.0006277953507378697,-0.004130242858082056,-0.0011423637624830008,1.957169771194458,1.6360220909118652,1.9404511451721191,1.3183518648147583,1.1183431148529053,1.2344805002212524,1.447359561920166,0.5592092871665955,0.0035026243422180414,0.12969344854354858,0.0
23000,23000,115.0,0.575,joint,23000,Sprime,True,True,True,11548,11452,0.2887,57.26,3.76489520072937,1.8416803496778011,1.6142617071832508,2.054995510467263,0.001,0.001,111.49135943502188,1.994584321975708,1.9848253726959229,1.0112452507019043,0.5082403517898041,1.9569191932678223,0.9436385631561279,0.9666231274604797,0.01657322607934475,0.017353042221157258,1.8242646647714864,0.0006428448250517249,-0.0041092773899436,-0.0012048735516145825,1.9569191932678223,1.6340231895446777,1.9385759830474854,1.3182244300842285,1.1207307577133179,1.2340205907821655,1.447838544845581,0.5565174221992493,0.003535814117640257,0.12997391819953918,0.0
23500,23500,117.5,0.5875,joint,23500,S,True,True,True,11808,11692,0.2952,58.46,1.8979564905166626,1.7156185121238232,1.5561485671080075,1.88837761922429,0.001,0.001,114.36445040628314,1.994584321975708,1.9846347570419312,1.011269450187683,0.5082769213266006,1.956680178642273,0.9436385631561279,0.9624174237251282,0.016538266092538834,0.017354231897218995,1.8161540068743793,0.0006648366688750684,-0.004062097519636154,-0.0012492247624322772,1.956680178642273,1.6318730115890503,1.9366332292556763,1.3180959224700928,1.1198428869247437,1.2347365617752075,1.4427951574325562,0.5556276440620422,0.0035785287618637085,0.1299797147512436,0.0
24000,24000,120.0,0.6,joint,24000,Sprime,True,True,True,12058,11942,0.30145,59.71,1.6121855974197388,1.7773927698433398,1.693692525088787,1.8610930145978928,0.001,0.001,116.6026347707957,1.994584321975708,1.984433889389038,1.01129150390625,0.5083137300286225,1.956435203552246,0.9436385631561279,0.9581634402275085,0.016521623358130455,0.017375210674478548,1.8079849879872,0.0006790758925490081,-0.004008572548627853,-0.0012918694410473108,1.956435203552246,1.6297132968902588,1.9346948862075806,1.317978858947754,1.121120810508728,1.234427571296692,1.439900279045105,0.5535207390785217,0.0036153674591332674,0.1301967352628708,0.0
24500,24500,122.5,0.6125,joint,24500,Sprime,True,True,True,12298,12202,0.30745,61.01,1.710272192955017,1.8491847888827324,1.7345802681520581,1.9549735772495087,0.001,0.001,118.83724334277213,1.994584321975708,1.9842370748519897,1.0113099813461304,0.5083482269021935,1.956201434135437,0.9436385631561279,0.9537232518196106,0.016397768631577492,0.01728505351890123,1.7995040053045446,0.0006990053225308657,-0.003957211039960384,-0.0013345881598070264,1.956201434135437,1.62747061252594,1.9325950145721436,1.3178592920303345,1.1216551065444946,1.233633041381836,1.4354753494262695,0.5510558485984802,0.0036559980362653732,0.12958316504955292,0.0
25000,25000,125.0,0.625,joint,25000,Sprime,True,True,True,12549,12451,0.313725,62.255,4.15347146987915,1.7873845739662648,1.7109250732033376,1.8644582072654403,0.001,0.001,121.07454344630241,1.994584321975708,1.984039068222046,1.011331558227539,0.5083844392294103,1.9559602737426758,0.9436385631561279,0.9493041634559631,0.016370533034205437,0.017296462411838628,1.7910961439265396,0.0007162901456467807,-0.003913136199116707,-0.0013708742335438728,1.9559602737426758,1.6252444982528687,1.9305119514465332,1.3177367448806763,1.1213520765304565,1.2331889867782593,1.426513433456421,0.5499947667121887,0.003711652709171176,0.12930463254451752,0.0
25500,25500,127.5,0.6375,joint,25500,S,True,True,True,12794,12706,0.31985,63.53,1.892185926437378,1.8040485655069352,1.685538620121625,1.9179110620536057,0.001,0.001,123.31576881557703,1.994584321975708,1.9838323593139648,1.0113528966903687,0.5084216516979676,1.9557108879089355,0.9436385631561279,0.9449979662895203,0.016417814418673515,0.01738589550250149,1.7829358049061188,0.0007312271627597511,-0.0038449119310826063,-0.001418763305991888,1.9557108879089355,1.623092770576477,1.9285045862197876,1.3176085948944092,1.1239547729492188,1.23301362991333,1.4251070022583008,0.5485153198242188,0.003746907226741314,0.12920542061328888,0.0
26000,26000,130.0,0.65,joint,26000,S,True,True,True,13033,12967,0.325825,64.835,1.642092227935791,1.7507391812503337,1.6076684463847133,1.8817503139433733,0.001,0.001,125.614406356588,1.994584321975708,1.9836411476135254,1.0113731622695923,0.5084563438714071,1.9554791450500488,0.9436385631561279,0.9404646754264832,0.0164189413189888,0.017428943679109514,1.7743883803323293,0.000748717226088047,-0.0037955688312649727,-0.0014468025183305144,1.9554791450500488,1.6208605766296387,1.926389217376709,1.3174858093261719,1.1250543594360352,1.2316803932189941,1.4160205125808716,0.5467743277549744,0.003805606858804822,0.1287357360124588,0.0
26500,26500,132.5,0.6625,joint,26500,S,True,True,True,13281,13219,0.332025,66.095,2.1711349487304688,1.7600865103006362,1.5941642775170264,1.9233750568495855,0.001,0.001,128.47382099926472,1.994584321975708,1.9834413528442383,1.011391043663025,0.508490942098913,1.9552435874938965,0.9436385631561279,0.9363845586776733,0.01645756885409355,0.01750796697388214,1.7667280764601683,0.0007693463703617454,-0.0037384992465376854,-0.0014768987894058228,1.9552435874938965,1.6187705993652344,1.9244660139083862,1.3173677921295166,1.1250133514404297,1.232413649559021,1.407741904258728,0.5455102324485779,0.003864034079015255,0.12810125946998596,0.0
27000,27000,135.0,0.675,joint,27000,S,True,True,True,13527,13473,0.338175,67.365,1.3053258657455444,1.7908354886770248,1.693629600410539,1.884979774163464,0.001,0.001,130.70993174426258,1.994584321975708,1.9832326173782349,1.0114115476608276,0.5085280099736668,1.9549938440322876,0.9436385631561279,0.931916356086731,0.016400231048464775,0.017488745550433626,1.7583838974604462,0.0007869864930398762,-0.0036850078031420708,-0.0014996207319200039,1.9549938440322876,1.6165233850479126,1.9223785400390625,1.3172447681427002,1.1236566305160522,1.2317410707473755,1.3962805271148682,0.5437235832214355,0.003922739531844854,0.12846030294895172,0.0
27500,27500,137.5,0.6875,joint,27500,S,True,True,True,13793,13707,0.344825,68.535,2.661328077316284,1.8260364159345628,1.7234817660392676,1.9426156333369067,0.001,0.001,132.9416051134467,1.994584321975708,1.983035922050476,1.0114355087280273,0.5085652775297103,1.9547492265701294,0.9436385631561279,0.927198588848114,0.01623120903968811,0.017352483882735203,1.7496240567435155,0.0008014575578272343,-0.0036029487382620573,-0.001527206739410758,1.9547492265701294,1.6141446828842163,1.920222282409668,1.3171215057373047,1.1249358654022217,1.2307745218276978,1.3885492086410522,0.5419624447822571,0.003967690747231245,0.1281193643808365,0.0
28000,28000,140.0,0.7,joint,28000,S,True,True,True,14064,13936,0.3516,69.68,0.9564687609672546,1.7225446828603745,1.6227680047719681,1.8406210136986196,0.001,0.001,135.17901063524187,1.994584321975708,1.9828362464904785,1.0114587545394897,0.5086025725921864,1.954503059387207,0.9436385631561279,0.9229233860969543,0.016231520101428032,0.017392961203093044,1.7417143899904233,0.0008176283445209265,-0.0035664367023855448,-0.0015944100450724363,1.954503059387207,1.612005591392517,1.9182310104370117,1.3169944286346436,1.1262856721878052,1.2300105094909668,1.3853360414505005,0.5392153859138489,0.003992646001279354,0.12768763303756714,0.0
28500,28500,142.5,0.7125,joint,28500,Sprime,True,True,True,14319,14181,0.357975,70.905,1.0905529260635376,1.7275252828747034,1.6065394793071,1.8534492825062907,0.001,0.001,137.41294935904443,1.994584321975708,1.9826314449310303,1.0114755630493164,0.508637293127631,1.9542646408081055,0.9436385631561279,0.918787956237793,0.01628393866121769,0.017488355406422882,1.7340947130863376,0.0008349576964974403,-0.0034922317136079073,-0.0016305790049955249,1.9542646408081055,1.6099131107330322,1.916250228881836,1.3168830871582031,1.1263322830200195,1.230074167251587,1.377429723739624,0.5380620360374451,0.004035451449453831,0.12772195041179657,0.0
29000,29000,145.0,0.725,joint,29000,S,True,True,True,14565,14435,0.364125,72.175,1.6365810632705688,1.7231771252155303,1.5813525732212919,1.8605347621863282,0.001,0.001,139.67189685441554,1.994584321975708,1.9824175834655762,1.0114927291870117,0.5086733608028399,1.9540164470672607,0.9436385631561279,0.9148532748222351,0.016295451670885086,0.017538313897566778,1.7268791688380134,0.0008486516890116036,-0.003426832379773259,-0.0016800918383523822,1.9540164470672607,1.6079350709915161,1.9143760204315186,1.3167591094970703,1.1264716386795044,1.2289202213287354,1.3671847581863403,0.5368481874465942,0.004079259000718594,0.1271940916776657,0.0
29500,29500,147.5,0.7375,joint,29500,Sprime,True,True,True,14817,14683,0.370425,73.415,4.000619888305664,1.7552543302178383,1.6406116833289464,1.871746052056551,0.001,0.001,141.90819644369185,1.994584321975708,1.9822190999984741,1.01151442527771,0.5087097387679644,1.9537745714187622,0.9436385631561279,0.9108157157897949,0.016320690512657166,0.017604367709246286,1.7195062761274182,0.0008659530431032181,-0.003351399442180991,-0.001693220459856093,1.9537745714187622,1.6058900356292725,1.912523627281189,1.3166310787200928,1.127360224723816,1.228129267692566,1.3605777025222778,0.5359870195388794,0.0041018216870725155,0.12670525908470154,0.0
30000,30000,150.0,0.75,joint,30000,S,True,True,True,15082,14918,0.37705,74.59,1.796122670173645,1.7403091865777969,1.589773995021604,1.910061636630525,0.001,0.001,144.15511282905936,1.994584321975708,1.9820183515548706,1.0115339756011963,0.5087453331374387,1.953534722328186,0.9436385631561279,0.9064067006111145,0.01630714163184166,0.0176324819996064,1.7114949990516863,0.0008834224427118897,-0.0033116014674305916,-0.001704491558484733,1.953534722328186,1.60370934009552,1.9104509353637695,1.316499948501587,1.1284748315811157,1.2281482219696045,1.3521076440811157,0.5343627333641052,0.004145727958530188,0.12662197649478912,0.0
30500,30500,152.5,0.7625,joint,30500,S,True,True,True,15340,15160,0.3835,75.8,2.9733238220214844,1.7730920796990395,1.6360641625500465,1.9191796938496188,0.001,0.001,146.39832110144198,1.994584321975708,1.9818106889724731,1.0115563869476318,0.5087832589442874,1.9532822370529175,0.9436385631561279,0.9022212028503418,0.016230683773756027,0.017590470727266497,1.703929966556552,0.0009002965525723994,-0.0032568923197686672,-0.0017286139773204923,1.9532822370529175,1.6016072034835815,1.9084652662277222,1.3163648843765259,1.127619981765747,1.2281935214996338,1.3437691926956177,0.5335187315940857,0.004189721774309874,0.12615250051021576,0.0
31000,31000,155.0,0.775,joint,31000,S,True,True,True,15586,15414,0.38965,77.07,1.959557294845581,1.726842656493187,1.5250450590761697,1.922284424070298,0.001,0.001,148.67230390757322,1.994584321975708,1.9816073179244995,1.0115784406661987,0.5088204592632952,1.95303475856781,0.9436385631561279,0.8982941508293152,0.016178499907255173,0.0175721994713905,1.696862631571024,0.0009173252619802952,-0.0032038467470556498,-0.0017689772648736835,1.95303475856781,1.5996233224868774,1.906632423400879,1.3162450790405273,1.1277618408203125,1.2274351119995117,1.335111379623413,0.5317172408103943,0.00422025378793478,0.12534953653812408,0.0
31500,31500,157.5,0.7875,joint,31500,Sprime,True,True,True,15857,15643,0.396425,78.215,2.4016647338867188,1.7146602004766465,1.5739102723193785,1.8812245259378675,0.001,0.001,151.5468341000378,1.994584321975708,1.981398344039917,1.0115976333618164,0.5088569450322832,1.9527873992919922,0.9436385631561279,0.8945620656013489,0.01610209047794342,0.01752565198405849,1.690176472452794,0.0009313690825365484,-0.003163263900205493,-0.0017915188800543547,1.9527873992919922,1.597737431526184,1.9048899412155151,1.3161190748214722,1.1278064250946045,1.226000428199768,1.3285062313079834,0.5291900634765625,0.0042538633570075035,0.12448392808437347,0.0
32000,32000,160.0,0.8,joint,32000,S,True,True,True,16100,15900,0.4025,79.5,0.5712705254554749,1.7500384709239005,1.5610951819292311,1.9286891293896775,0.001,0.001,154.3777969442308,1.994584321975708,1.9811817407608032,1.0116124153137207,0.5088921970934284,1.9525412321090698,0.9436385631561279,0.890783965587616,0.015955694019794464,0.017403101915386895,1.6834406428800541,0.0009464498143643141,-0.003131876001134515,-0.0018367693992331624,1.9525412321090698,1.5958445072174072,1.9031997919082642,1.3159877061843872,1.1276540756225586,1.2258445024490356,1.3145074844360352,0.5277300477027893,0.004308047704398632,0.12377043068408966,0.0
32500,32500,162.5,0.8125,joint,32500,S,True,True,True,16364,16136,0.4091,80.68,0.8466094136238098,1.8580646538734436,1.691754665790182,2.044106335458109,0.001,0.001,156.61584887839854,1.994584321975708,1.9809519052505493,1.0116313695907593,0.5089312532890607,1.9522734880447388,0.9436385631561279,0.887008547782898,0.01600981131196022,0.01749925140886351,1.676725273598798,0.0009610986453481019,-0.0030731195583939552,-0.0018776744836941361,1.9522734880447388,1.5939198732376099,1.9013668298721313,1.3158460855484009,1.1283376216888428,1.2262219190597534,1.3057677745819092,0.5278298854827881,0.004356041084975004,0.12345438450574875,0.0
33000,33000,165.0,0.825,joint,33000,S,True,True,True,16621,16379,0.415525,81.895,1.602879285812378,1.7936438687741756,1.5933921326111262,2.005432742000117,0.001,0.001,158.85295742750168,1.994584321975708,1.980732798576355,1.0116533041000366,0.5089704366605665,1.9520105123519897,0.9436385631561279,0.88301020860672,0.015960555523633957,0.01748486569496383,1.6696512877137988,0.0009753459016792476,-0.0030164397321641445,-0.001903628115542233,1.9520105123519897,1.591967225074768,1.899451494216919,1.3157166242599487,1.1291483640670776,1.2260361909866333,1.2987695932388306,0.5278792381286621,0.004375861492007971,0.12284162640571594,0.0
33500,33500,167.5,0.8375,joint,33500,Sprime,True,True,True,16874,16626,0.42185,83.13,1.2997019290924072,1.7663697687983513,1.6212692689518684,1.9149949771431294,0.001,0.001,161.0865168031305,1.994584321975708,1.9805173873901367,1.0116692781448364,0.5090061521199868,1.9517631530761719,0.9436385631561279,0.8792933225631714,0.0159342922270298,0.0174929497975673,1.6631026816419903,0.0009923590114340186,-0.002969741355627775,-0.0019282500725239515,1.9517631530761719,1.590090274810791,1.8977086544036865,1.3155877590179443,1.1301180124282837,1.2255570888519287,1.2939064502716064,0.5268567204475403,0.004401106853038073,0.12253226339817047,0.0
34000,34000,170.0,0.85,joint,34000,S,True,True,True,17118,16882,0.42795,84.41,1.1081467866897583,1.7575147796571255,1.5885346186209897,1.9185739956446923,0.001,0.001,163.32256760634482,1.994584321975708,1.9802953004837036,1.0116827487945557,0.509041471361485,1.9515141248703003,0.9436385631561279,0.8759585618972778,0.01593007706105709,0.01752157957685626,1.6572496053261663,0.0010121003724634647,-0.0029213179368525743,-0.0019536251202225685,1.9515141248703003,1.5884044170379639,1.8961178064346313,1.3154479265213013,1.1308270692825317,1.225401520729065,1.2878477573394775,0.5264659523963928,0.0044284095056355,0.12208528816699982,0.0
34500,34500,172.5,0.8625,joint,34500,S,True,True,True,17376,17124,0.4344,85.62,1.8080501556396484,1.7708756744116545,1.5743175671948482,1.9804293589651092,0.001,0.001,165.56143863871694,1.994584321975708,1.9800792932510376,1.0116995573043823,0.5090776942044429,1.951264500617981,0.9436385631561279,0.8720128536224365,0.015918146818876266,0.017548024110345707,1.650353379961812,0.0010279774433001876,-0.0028686649166047573,-0.001983076333999634,1.951264500617981,1.586439847946167,1.8942975997924805,1.3153249025344849,1.131514549255371,1.2245683670043945,1.2773603200912476,0.5263559222221375,0.004463078919798136,0.12065700441598892,0.0
35000,35000,175.0,0.875,joint,35000,Sprime,True,True,True,17605,17395,0.440125,86.975,0.5655238032341003,1.7613699828088283,1.594869297339406,1.9020661339988567,0.001,0.001,167.80033256299794,1.994584321975708,1.9798632860183716,1.0117188692092896,0.509115182267403,1.9510098695755005,0.9436385631561279,0.8683912754058838,0.015963032841682434,0.01763416260295062,1.6440475082414099,0.0010502252262085676,-0.0028286809101700783,-0.0020205292385071516,1.9510098695755005,1.5845855474472046,1.8925557136535645,1.3151915073394775,1.1315709352493286,1.2242686748504639,1.2691845893859863,0.5256564021110535,0.004505097400397062,0.12051397562026978,0.0
35500,35500,177.5,0.8875,joint,35500,Sprime,True,True,True,17853,17647,0.446325,88.235,1.0006781816482544,1.670912241399288,1.481370480070191,1.8574454033422092,0.001,0.001,170.11390073411167,1.994584321975708,1.9796639680862427,1.011740803718567,0.509151849566635,1.950766682624817,0.9436385631561279,0.8646720051765442,0.015834180638194084,0.017529400176515664,1.6376099718584214,0.0010676274541765451,-0.0027864950243383646,-0.002050011418759823,1.950766682624817,1.5827008485794067,1.8908591270446777,1.3150746822357178,1.1313917636871338,1.2238729000091553,1.2620033025741577,0.5257595181465149,0.004541757050901651,0.11986706405878067,0.0
36000,36000,180.0,0.9,joint,36000,S,True,True,True,18074,17926,0.45185,89.63,1.468555212020874,1.7217482002973556,1.5829886727338462,1.831661661198917,0.001,0.001,173.00078980252147,1.994584321975708,1.9794690608978271,1.0117619037628174,0.5091875345896146,1.9505295753479004,0.9436385631561279,0.8608887791633606,0.015832951292395592,0.017566510991687864,1.6310818632714883,0.0010878819739446044,-0.0027418413665145636,-0.002090141410008073,1.9505295753479004,1.580831527709961,1.8890941143035889,1.3149508237838745,1.1320552825927734,1.2233561277389526,1.2531261444091797,0.5251075625419617,0.004571216180920601,0.11841747909784317,0.0
36500,36500,182.5,0.9125,joint,36500,S,True,True,True,18328,18172,0.4582,90.86,1.1777458190917969,1.7253075062334537,1.6261444098250133,1.827695418785258,0.001,0.001,175.88228434883058,1.994584321975708,1.9792671203613281,1.0117833614349365,0.5092243091170375,1.950284719467163,0.9436385631561279,0.8567643761634827,0.015988098457455635,0.017781290346401676,1.6239876955535926,0.0011042819824069738,-0.0026939604431390762,-0.002103023463860154,1.950284719467163,1.5787521600723267,1.8871954679489136,1.3148181438446045,1.13260817527771,1.2219133377075195,1.238053321838379,0.5240464806556702,0.0046181445941329,0.11655234545469284,0.0
37000,37000,185.0,0.925,joint,37000,Sprime,True,True,True,18565,18435,0.464125,92.175,0.614653468132019,1.7167121506929397,1.5375330648090266,1.8781777147784433,0.001,0.001,178.76570935547352,1.994584321975708,1.9790431261062622,1.0117967128753662,0.509259846174732,1.9500340223312378,0.9436385631561279,0.8535536527633667,0.015910200774669647,0.017727904650626177,1.6185013070436671,0.001119737746194005,-0.002639125334098935,-0.0021487530320882797,1.9500340223312378,1.577080488204956,1.8857158422470093,1.3146880865097046,1.1326810121536255,1.22117280960083,1.2282871007919312,0.5229355692863464,0.004649054724723101,0.11571934074163437,0.0
37500,37500,187.5,0.9375,joint,37500,S,True,True,True,18817,18683,0.470425,93.415,1.4334673881530762,1.755963972836733,1.6103082691866255,1.903968962029584,0.001,0.001,181.6489799823612,1.994584321975708,1.9788302183151245,1.011818289756775,0.5092981024820546,1.9497779607772827,0.9436385631561279,0.8498328924179077,0.015874700620770454,0.017727028187875114,1.6121656706711505,0.0011365560349076986,-0.002576060825958848,-0.0021762484684586525,1.9497779607772827,1.5751776695251465,1.8840082883834839,1.3145488500595093,1.1332061290740967,1.2216163873672485,1.2218599319458008,0.5233960747718811,0.004670174792408943,0.11482184380292892,0.0
38000,38000,190.0,0.95,joint,38000,Sprime,True,True,True,19074,18926,0.47685,94.63,0.8614429831504822,1.7080749919861555,1.658896693372773,1.760086608215124,0.001,0.001,184.53708970360458,1.994584321975708,1.978621482849121,1.011837363243103,0.5093345672110503,1.949531078338623,0.9436385631561279,0.8459287881851196,0.015917692333459854,0.017816006537212412,1.6055425066972613,0.0011473966296762228,-0.0025197179056704044,-0.00220905221067369,1.949531078338623,1.5732396841049194,1.882157325744629,1.3144171237945557,1.1328866481781006,1.223106861114502,1.2082957029342651,0.5247312188148499,0.004718477837741375,0.11387698352336884,0.0
38500,38500,192.5,0.9625,joint,38500,Sprime,True,True,True,19312,19188,0.4828,95.94,2.3065080642700195,1.700983932763338,1.5049145607387318,1.879092751625385,0.001,0.001,187.41973956301808,1.994584321975708,1.9784202575683594,1.0118569135665894,0.5093703104445981,1.9492907524108887,0.9436385631561279,0.8420844674110413,0.01589556410908699,0.01783180376958493,1.5990546502136065,0.0011675767600536346,-0.0025017722509801388,-0.0022459765896201134,1.9492907524108887,1.5713165998458862,1.8804351091384888,1.314292073249817,1.1322323083877563,1.2219083309173584,1.2022058963775635,0.5242668390274048,0.004738725256174803,0.11279594898223877,0.0
39000,39000,195.0,0.975,joint,39000,Sprime,True,True,True,19543,19457,0.488575,97.285,1.5893675088882446,1.7313107265233993,1.5901707239223248,1.85251273619198,0.001,0.001,190.3107934333384,1.994584321975708,1.97821044921875,1.0118701457977295,0.5094039830307425,1.949054479598999,0.9436385631561279,0.8382943272590637,0.015791913494467735,0.017755530486777815,1.5926923479264543,0.0011857030913233757,-0.0024523211177438498,-0.0022767826449126005,1.949054479598999,1.5694061517715454,1.8786851167678833,1.31416916847229,1.132881760597229,1.2207186222076416,1.1904929876327515,0.5232038497924805,0.004779956769198179,0.11122798919677734,0.0
39500,39500,197.5,0.9875,joint,39500,S,True,True,True,19798,19702,0.49495,98.51,2.0212700366973877,1.762524671971798,1.6497474021771374,1.8799050956356282,0.001,0.001,193.1852776762098,1.994584321975708,1.9779971837997437,1.0118882656097412,0.5094405664875853,1.9488049745559692,0.9436385631561279,0.8345385789871216,0.01586325839161873,0.017875835482544743,1.5864050917596073,0.0011999052949249744,-0.002391666639596224,-0.002306143520399928,1.9488049745559692,1.5675077438354492,1.8769493103027344,1.3140430450439453,1.1324970722198486,1.2211503982543945,1.1808192729949951,0.5234630703926086,0.004810813814401627,0.11010611802339554,0.0
40000,40000,200.0,1.0,joint,40000,Sprime,True,True,True,20045,19955,0.501125,99.775,0.6149402260780334,1.6992489057779312,1.5328918526529782,1.861660732346561,0.001,0.001,196.06732593104243,1.994584321975708,1.977784276008606,1.0119078159332275,0.5094778295446192,1.9485529661178589,0.9436385631561279,0.8311972618103027,0.015876127406954765,0.017926259676078964,1.5808385230734228,0.0012175185838714242,-0.002362084574997425,-0.002338812919333577,1.9485529661178589,1.5658354759216309,1.8754136562347412,1.3139153718948364,1.1336030960083008,1.2197126150131226,1.17657470703125,0.5223506093025208,0.004834762308746576,0.10915586352348328,0.0
40500,40500,202.5,1.0125,joint,40500,Sprime,True,True,True,20297,20203,0.507425,101.015,3.4412786960601807,1.7346441561579704,1.6914474098455339,1.7785376241851238,0.001,0.001,198.94731397368014,1.994584321975708,1.977573037147522,1.0119293928146362,0.5095159034829888,1.9482985734939575,0.9436385631561279,0.8274078965187073,0.0158548466861248,0.017943178428944766,1.5745548127699924,0.0012354596983641386,-0.0022914379369467497,-0.0023747968953102827,1.9482985734939575,1.5639082193374634,1.8736259937286377,1.3137820959091187,1.1356396675109863,1.219542384147644,1.1708674430847168,0.5224398374557495,0.004867650102823973,0.10807168483734131,0.0
41000,41000,205.0,1.025,joint,41000,Sprime,True,True,True,20545,20455,0.513625,102.275,1.4048458337783813,1.7028217625021935,1.5220473911012373,1.8807266994364678,0.001,0.001,201.83963212557137,1.994584321975708,1.9773629903793335,1.011945128440857,0.5095508880617845,1.9480570554733276,0.9436385631561279,0.8238207697868347,0.015804670751094818,0.017925292209729,1.5686348233724337,0.0012551029212772846,-0.0022463523782789707,-0.002423140686005354,1.9480570554733276,1.56208336353302,1.8719656467437744,1.3136578798294067,1.1368703842163086,1.218678593635559,1.1658647060394287,0.521016001701355,0.004890289157629013,0.10659234970808029,0.0
41500,41500,207.5,1.0375,joint,41500,S,True,True,True,20805,20695,0.520125,103.475,0.7292198538780212,1.6709197821319104,1.567297956863275,1.7831767595062653,0.001,0.001,204.72185821086168,1.994584321975708,1.9771593809127808,1.0119622945785522,0.5095857685817343,1.9478191137313843,0.9436385631561279,0.8202258348464966,0.015722138807177544,0.017870720555088374,1.5627297867276495,0.0012713794130831957,-0.0022037148009985685,-0.002435983158648014,1.9478191137313843,1.5603562593460083,1.870330572128296,1.3135300874710083,1.1393643617630005,1.2191733121871948,1.1658580303192139,0.5210868120193481,0.00490529602393508,0.10603572428226471,0.0
42000,42000,210.0,1.05,joint,42000,Sprime,True,True,True,21036,20964,0.5259,104.82,1.7046548128128052,1.776407775849104,1.639600327069109,1.8938892653218875,0.001,0.001,207.60491163097322,1.994584321975708,1.9769374132156372,1.0119798183441162,0.5096232003563682,1.9475620985031128,0.9436385631561279,0.8165920972824097,0.015784692019224167,0.017981697441511783,1.5567780782151626,0.0012897038832306862,-0.0021694491151720285,-0.0024728619027882814,1.9475620985031128,1.5585675239562988,1.868603229522705,1.3133950233459473,1.141304850578308,1.2194929122924805,1.1597814559936523,0.5214952826499939,0.00494352774694562,0.10434447228908539,0.0
42500,42500,212.5,1.0625,joint,42500,Sprime,True,True,True,21275,21225,0.531875,106.125,0.9629094004631042,1.7035244853496552,1.635927591613147,1.7654235566256147,0.001,0.001,210.4928667228669,1.994584321975708,1.976710319519043,1.0119943618774414,0.5096597978628695,1.9473059177398682,0.9436385631561279,0.8133773803710938,0.015668008476495743,0.01788401033407835,1.5515455277954655,0.0013056094758212566,-0.0021289014257490635,-0.0024827078450471163,1.9473059177398682,1.5569789409637451,1.8671098947525024,1.3132643699645996,1.1413980722427368,1.218488097190857,1.1517775058746338,0.5210975408554077,0.0049764541909098625,0.10247886925935745,0.0
43000,43000,215.0,1.075,joint,43000,Sprime,True,True,True,21517,21483,0.537925,107.415,1.0936651229858398,1.6596565753519534,1.5632323004490087,1.7501010502609171,0.001,0.001,213.32402346283197,1.994584321975708,1.9764820337295532,1.0120086669921875,0.5096964348855768,1.9470490217208862,0.9436385631561279,0.8102044463157654,0.015610537491738796,0.017853267214377057,1.5463976049436357,0.001322791795246303,-0.0020814097952097654,-0.002538299886509776,1.9470490217208862,1.555408000946045,1.8656198978424072,1.3131338357925415,1.1416876316070557,1.2169605493545532,1.145600438117981,0.5192736387252808,0.005007524508982897,0.10144296288490295,0.0
