step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
21500,21500,107.5,0.5375,pretrain_W_on_S,21500,S,True,False,False,21500,0,0.5375,0.0,1.4110764265060425,1.357047603175044,1.357047603175044,nan,0.001,0.001,87.82646548189223,1.994584321975708,1.981911301612854,1.0109204053878784,0.5084504724793912,1.9546548128128052,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.36332653509453e-05,-0.006856794003397226,0.0009442121372558177,1.9546548128128052,1.7424949407577515,2.0379228591918945,1.3171470165252686,1.0235949754714966,1.244551420211792,1.1831490993499756,0.7301186919212341,0.0012230476131662726,0.1195017397403717,0.0
22000,22000,110.0,0.55,pretrain_W_on_S,22000,S,True,False,False,22000,0,0.55,0.0,0.6263946294784546,1.3043445711433888,1.3043445711433888,nan,0.001,0.001,89.86802764981985,1.994584321975708,1.9816396236419678,1.0109330415725708,0.5084916808516353,1.9543578624725342,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.48308952501975e-05,-0.006856794003397226,0.0009417428518645465,1.9543578624725342,1.7423818111419678,2.0378172397613525,1.3169920444488525,1.023647665977478,1.2444173097610474,1.1831169128417969,0.7302660346031189,0.0012245961697772145,0.11945108324289322,0.0
22500,22500,112.5,0.5625,pretrain_W_on_S,22500,S,True,False,False,22500,0,0.5625,0.0,1.5456314086914062,1.3759528022706509,1.3759528022706509,nan,0.001,0.001,91.93104037456214,1.994584321975708,1.9813655614852905,1.0109456777572632,0.5085332032231985,1.9540585279464722,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.692849562270567e-05,-0.006856794003397226,0.0009413465159013867,1.9540585279464722,1.7422659397125244,2.037703514099121,1.3168365955352783,1.0236202478408813,1.244316577911377,1.1829153299331665,0.7307104468345642,0.0012213248992338777,0.11936447024345398,0.0
23000,23000,115.0,0.575,pretrain_W_on_S,23000,S,True,False,False,23000,0,0.575,0.0,1.9574493169784546,1.3998566466867923,1.3998566466867923,nan,0.001,0.001,93.98600601032376,1.994584321975708,1.9810733795166016,1.010957956314087,0.5085768796856075,1.9537417888641357,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.955139103112742e-05,-0.006856794003397226,0.0009396303212270141,1.9537417888641357,1.7421457767486572,2.0375826358795166,1.3166760206222534,1.0236178636550903,1.2442066669464111,1.1828469038009644,0.7311117649078369,0.0012207827530801296,0.11928431689739227,0.0
23500,23500,117.5,0.5875,pretrain_W_on_S,23500,S,True,False,False,23500,0,0.5875,0.0,1.7773739099502563,1.3081201155781745,1.3081201155781745,nan,0.001,0.001,96.0588803216815,1.994584321975708,1.9808114767074585,1.0109761953353882,0.5086196765884641,1.9534434080123901,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.792046330403537e-05,-0.006856794003397226,0.0009416821994818747,1.9534434080123901,1.742031216621399,2.0374755859375,1.3165208101272583,1.0236377716064453,1.244367003440857,1.1828749179840088,0.7313253879547119,0.0012205704115331173,0.119268499314785,0.0
24000,24000,120.0,0.6,pretrain_W_on_S,24000,S,True,False,False,24000,0,0.6,0.0,1.4459022283554077,1.3414401102662086,1.3414401102662086,nan,0.001,0.001,98.11475768685341,1.994584321975708,1.980541706085205,1.0109955072402954,0.5086640315194161,1.9531350135803223,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.900535951601341e-05,-0.006856794003397226,0.0009379996918141842,1.9531350135803223,1.7419111728668213,2.03735613822937,1.3163669109344482,1.0238760709762573,1.244357705116272,1.1829023361206055,0.7313953042030334,0.0012219877680763602,0.11926542967557907,0.0
24500,24500,122.5,0.6125,pretrain_W_on_S,24500,S,True,False,False,24500,0,0.6125,0.0,0.6963539719581604,1.3697427986562252,1.3697427986562252,nan,0.001,0.001,100.19176284596324,1.994584321975708,1.9802693128585815,1.0110105276107788,0.5087065723541094,1.952832579612732,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.902572492137551e-05,-0.006856794003397226,0.0009381421841681004,1.952832579612732,1.7417914867401123,2.0372397899627686,1.3162106275558472,1.0237939357757568,1.2442799806594849,1.1826341152191162,0.7314092516899109,0.0012232351582497358,0.11924701184034348,0.0
25000,25000,125.0,0.625,pretrain_W_on_S,25000,S,True,False,False,25000,0,0.625,0.0,1.9631142616271973,1.3380112048387527,1.3380112048387527,nan,0.001,0.001,102.26078660786152,1.994584321975708,1.9799977540969849,1.0110280513763428,0.50875027395258,1.9525259733200073,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.933605178957805e-05,-0.006856794003397226,0.0009352561901323497,1.9525259733200073,1.741675853729248,2.0371181964874268,1.3160585165023804,1.0238255262374878,1.2441487312316895,1.182823896408081,0.7317470908164978,0.0012222914956510067,0.11919134110212326,0.0
25500,25500,127.5,0.6375,pretrain_W_on_S,25500,S,True,False,False,25500,0,0.6375,0.0,1.5327297449111938,1.370724221587181,1.370724221587181,nan,0.001,0.001,104.32779810577631,1.994584321975708,1.9797152280807495,1.0110442638397217,0.5087947333523415,1.9522110223770142,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.69716056715697e-05,-0.006856794003397226,0.0009332528570666909,1.9522110223770142,1.7415536642074585,2.036987543106079,1.3158990144729614,1.0239133834838867,1.2439799308776855,1.1828522682189941,0.7319160103797913,0.0012234409805387259,0.11917012929916382,0.0
26000,26000,130.0,0.65,pretrain_W_on_S,26000,S,True,False,False,26000,0,0.65,0.0,1.775146484375,1.3226111201047897,1.3226111201047897,nan,0.001,0.001,106.4042689576745,1.994584321975708,1.9794409275054932,1.0110594034194946,0.508837604510565,1.951906442642212,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.786629379959777e-05,-0.006856794003397226,0.000933674571570009,1.951906442642212,1.7414417266845703,2.0368683338165283,1.3157382011413574,1.0240238904953003,1.2440471649169922,1.1829670667648315,0.7320824265480042,0.001224049716256559,0.1191612109541893,0.0
26500,26500,132.5,0.6625,pretrain_W_on_S,26500,S,True,False,False,26500,0,0.6625,0.0,1.6172775030136108,1.2985914072990417,1.2985914072990417,nan,0.001,0.001,108.45833345875144,1.994584321975708,1.9791756868362427,1.0110745429992676,0.5088793193220092,1.9516109228134155,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.584931831341237e-05,-0.006856794003397226,0.0009309673332609236,1.9516109228134155,1.7413274049758911,2.0367538928985596,1.3155885934829712,1.024121642112732,1.2439346313476562,1.1830328702926636,0.7320596575737,0.0012248550774529576,0.11915746331214905,0.0
27000,27000,135.0,0.675,pretrain_W_on_S,27000,S,True,False,False,27000,0,0.675,0.0,0.7085888981819153,1.366386929780245,1.366386929780245,nan,0.001,0.001,110.53078025393188,1.994584321975708,1.9788932800292969,1.0110900402069092,0.5089234293605255,1.9512975215911865,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.348754974780604e-05,-0.006856794003397226,0.0009340104879811406,1.9512975215911865,1.741208791732788,2.0366344451904297,1.315434217453003,1.024146556854248,1.2440197467803955,1.1830283403396606,0.7321056723594666,0.001223409897647798,0.11915843933820724,0.0
27500,27500,137.5,0.6875,pretrain_W_on_S,27500,S,True,False,False,27500,0,0.6875,0.0,2.9944100379943848,1.3613240931332111,1.3613240931332111,nan,0.001,0.001,112.62485635466874,1.994584321975708,1.978623628616333,1.0111048221588135,0.5089655476858559,1.950998306274414,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.363307617604733e-05,-0.006856794003397226,0.0009346261504106224,1.950998306274414,1.741095781326294,2.03652286529541,1.31528902053833,1.0241678953170776,1.2440779209136963,1.182831048965454,0.7323327660560608,0.0012214394519105554,0.11911977082490921,0.0
28000,28000,140.0,0.7,pretrain_W_on_S,28000,S,True,False,False,28000,0,0.7,0.0,0.8086551427841187,1.3164580340981484,1.3164580340981484,nan,0.001,0.001,114.7010746113956,1.994584321975708,1.9783577919006348,1.0111238956451416,0.5090093437759187,1.9506943225860596,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.251403389498591e-05,-0.006856794003397226,0.0009322198457084596,1.9506943225860596,1.7409768104553223,2.03640079498291,1.3151319026947021,1.0241397619247437,1.2438565492630005,1.182739019393921,0.7322018146514893,0.0012224892852827907,0.11914216727018356,0.0
28500,28500,142.5,0.7125,pretrain_W_on_S,28500,S,True,False,False,28500,0,0.7125,0.0,1.1996275186538696,1.3174608193337918,1.3174608193337918,nan,0.001,0.001,116.75894877128303,1.994584321975708,1.9780851602554321,1.0111377239227295,0.5090513817041361,1.9503940343856812,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.239821520168334e-05,-0.006856794003397226,0.0009317151852883399,1.9503940343856812,1.740868091583252,2.0362839698791504,1.3149847984313965,1.0240178108215332,1.2437862157821655,1.1825156211853027,0.7321929335594177,0.0012228136183694005,0.11916355788707733,0.0
29000,29000,145.0,0.725,pretrain_W_on_S,29000,S,True,False,False,29000,0,0.725,0.0,1.679504632949829,1.3425452421307564,1.3425452421307564,nan,0.001,0.001,118.8416140563786,1.994584321975708,1.977812647819519,1.0111528635025024,0.5090940727148634,1.9500912427902222,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.272561146644875e-05,-0.006856794003397226,0.0009289363515563309,1.9500912427902222,1.7407550811767578,2.036163568496704,1.3148386478424072,1.0240787267684937,1.2436174154281616,1.1826090812683105,0.7325642704963684,0.001222706283442676,0.11910954117774963,0.0
29500,29500,147.5,0.7375,pretrain_W_on_S,29500,S,True,False,False,29500,0,0.7375,0.0,2.2513134479522705,1.3480589084923267,1.3480589084923267,nan,0.001,0.001,120.98084124177694,1.994584321975708,1.9775468111038208,1.0111716985702515,0.5091377733875483,1.9497877359390259,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.421167487744242e-05,-0.006856794003397226,0.000927697925362736,1.9497877359390259,1.7406333684921265,2.036045789718628,1.3146766424179077,1.0240263938903809,1.2436237335205078,1.1825307607650757,0.7326348423957825,0.0012226547114551067,0.11909551918506622,0.0
30000,30000,150.0,0.75,pretrain_W_on_S,30000,S,True,False,False,30000,0,0.75,0.0,1.6852474212646484,1.3385108805894852,1.3385108805894852,nan,0.001,0.001,123.01124512217939,1.994584321975708,1.9772769212722778,1.0111836194992065,0.5091785225132177,1.9494940042495728,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.583721111994237e-05,-0.006856794003397226,0.0009246810805052519,1.9494940042495728,1.7405147552490234,2.0359294414520264,1.3145229816436768,1.0239413976669312,1.2434918880462646,1.1825193166732788,0.7323347330093384,0.0012230346910655499,0.1191425547003746,0.0
30500,30500,152.5,0.7625,pretrain_W_on_S,30500,S,True,False,False,30500,0,0.7625,0.0,2.1317172050476074,1.3241531369388104,1.3241531369388104,nan,0.001,0.001,125.05047438852489,1.994584321975708,1.9770077466964722,1.011199712753296,0.5092212885636844,1.9491926431655884,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.610147390048951e-05,-0.006856794003397226,0.0009280986269004643,1.9491926431655884,1.7403995990753174,2.0358119010925293,1.3143682479858398,1.023922324180603,1.2433751821517944,1.182337760925293,0.7320711016654968,0.0012239975621923804,0.11916337162256241,0.0
31000,31000,155.0,0.775,pretrain_W_on_S,31000,S,True,False,False,31000,0,0.775,0.0,1.7148263454437256,1.315811716556549,1.315811716556549,nan,0.001,0.001,127.09310972131789,1.994584321975708,1.9767385721206665,1.0112171173095703,0.5092647231895838,1.9488886594772339,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.797820530366153e-05,-0.006856794003397226,0.0009266101405955851,1.9488886594772339,1.7402833700180054,2.0356922149658203,1.3142125606536865,1.0239962339401245,1.2433921098709106,1.1824854612350464,0.7322288751602173,0.0012216997565701604,0.11913643032312393,0.0
31500,31500,157.5,0.7875,pretrain_W_on_S,31500,S,True,False,False,31500,0,0.7875,0.0,1.4505960941314697,1.3305667404830457,1.3305667404830457,nan,0.001,0.001,129.1486310735345,1.994584321975708,1.9764667749404907,1.0112311840057373,0.5093068228816615,1.9485887289047241,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.874710667645559e-05,-0.006856794003397226,0.0009267497807741165,1.9485887289047241,1.7401686906814575,2.0355772972106934,1.3140597343444824,1.0239431858062744,1.2432578802108765,1.1824198961257935,0.732380211353302,0.001219868310727179,0.11908768117427826,0.0
32000,32000,160.0,0.8,pretrain_W_on_S,32000,S,True,False,False,32000,0,0.8,0.0,0.5883842706680298,1.3395979636609554,1.3395979636609554,nan,0.001,0.001,131.2164588533342,1.994584321975708,1.976191520690918,1.0112437009811401,0.509348595716986,1.9482884407043457,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.991855040425435e-05,-0.006856794003397226,0.0009256551275029778,1.9482884407043457,1.7400459051132202,2.035473108291626,1.3139032125473022,1.023850679397583,1.2431836128234863,1.1823313236236572,0.7326116561889648,0.0012163972714915872,0.11906783282756805,0.0
32500,32500,162.5,0.8125,pretrain_W_on_S,32500,S,True,False,False,32500,0,0.8125,0.0,0.5473537445068359,1.4163165906965733,1.4163165906965733,nan,0.001,0.001,133.27204160764813,1.994584321975708,1.9759019613265991,1.0112600326538086,0.5093941423256395,1.94796621799469,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.993839194066823e-05,-0.006856794003397226,0.0009232126176357269,1.94796621799469,1.7399160861968994,2.0353410243988037,1.313736915588379,1.0238556861877441,1.2433375120162964,1.182206392288208,0.7329602241516113,0.0012155823642387986,0.11901210248470306,0.0
33000,33000,165.0,0.825,pretrain_W_on_S,33000,S,True,False,False,33000,0,0.825,0.0,1.1496201753616333,1.3686151392310857,1.3686151392310857,nan,0.001,0.001,135.33571941405535,1.994584321975708,1.9756261110305786,1.0112775564193726,0.5094385313403824,1.9476553201675415,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010074701276607811,-0.006856794003397226,0.0009188209078274667,1.9476553201675415,1.7398031949996948,2.035222053527832,1.313583493232727,1.0239828824996948,1.243206262588501,1.1822798252105713,0.7330880165100098,0.0012163635110482574,0.11898204684257507,0.0
33500,33500,167.5,0.8375,pretrain_W_on_S,33500,S,True,False,False,33500,0,0.8375,0.0,0.37676677107810974,1.3890639252662658,1.3890639252662658,nan,0.001,0.001,137.41659969463944,1.994584321975708,1.9753477573394775,1.01129150390625,0.5094814501713864,1.9473490715026855,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.000104203172668349,-0.006856794003397226,0.0009174484293907881,1.9473490715026855,1.7396836280822754,2.035099983215332,1.313427448272705,1.0238672494888306,1.2432005405426025,1.1820297241210938,0.7332609295845032,0.0012140310136601329,0.11895878612995148,0.0
34000,34000,170.0,0.85,pretrain_W_on_S,34000,S,True,False,False,34000,0,0.85,0.0,0.9630051255226135,1.36713851544261,1.36713851544261,nan,0.001,0.001,139.45399132743478,1.994584321975708,1.9750738143920898,1.0113036632537842,0.5095229077292952,1.9470508098602295,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010260267299599946,-0.006856794003397226,0.0009185426752083004,1.9470508098602295,1.7395645380020142,2.034982681274414,1.3132696151733398,1.0239437818527222,1.2431797981262207,1.1820532083511353,0.733376681804657,0.0012128832750022411,0.11893990635871887,0.0
34500,34500,172.5,0.8625,pretrain_W_on_S,34500,S,True,False,False,34500,0,0.8625,0.0,1.3320143222808838,1.342267204888165,1.342267204888165,nan,0.001,0.001,141.5197586528957,1.994584321975708,1.9747954607009888,1.011318564414978,0.5095663240483798,1.9467426538467407,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.0001038391565089114,-0.006856794003397226,0.0009171027923002839,1.9467426538467407,1.739452838897705,2.0348637104034424,1.313114881515503,1.0241433382034302,1.2431190013885498,1.1821978092193604,0.7336035966873169,0.001212582690641284,0.1189025342464447,0.0
35000,35000,175.0,0.875,pretrain_W_on_S,35000,S,True,False,False,35000,0,0.875,0.0,0.34791532158851624,1.35943027459085,1.35943027459085,nan,0.001,0.001,143.64004540257156,1.994584321975708,1.9745159149169922,1.0113333463668823,0.509609842784991,1.9464335441589355,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010076841863337904,-0.006856794003397226,0.0009165151277557015,1.9464335441589355,1.7393354177474976,2.03473162651062,1.3129600286483765,1.0241209268569946,1.243037462234497,1.1822956800460815,0.7336228489875793,0.0012119499733671546,0.11889488250017166,0.0
35500,35500,177.5,0.8875,pretrain_W_on_S,35500,S,True,False,False,35500,0,0.8875,0.0,0.4042518436908722,1.2834049860835075,1.2834049860835075,nan,0.001,0.001,145.70424502156675,1.994584321975708,1.9742555618286133,1.0113507509231567,0.5096522145521365,1.9461383819580078,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.917115676216781e-05,-0.006856794003397226,0.0009154649451375008,1.9461383819580078,1.7392271757125854,2.0346124172210693,1.3128141164779663,1.02406644821167,1.2429499626159668,1.182105541229248,0.7344275712966919,0.0012095359852537513,0.11876911669969559,0.0
36000,36000,180.0,0.9,pretrain_W_on_S,36000,S,True,False,False,36000,0,0.9,0.0,1.0077522993087769,1.3260860831737518,1.3260860831737518,nan,0.001,0.001,147.74916271865368,1.994584321975708,1.973992109298706,1.0113691091537476,0.5096954748880773,1.945838212966919,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.840898565016687e-05,-0.006856794003397226,0.000913584663067013,1.945838212966919,1.739111065864563,2.034496784210205,1.3126611709594727,1.0240859985351562,1.2430568933486938,1.1820732355117798,0.7347790598869324,0.0012069339863955975,0.11871415376663208,0.0
36500,36500,182.5,0.9125,pretrain_W_on_S,36500,S,True,False,False,36500,0,0.9125,0.0,0.9816909432411194,1.2739722453951836,1.2739722453951836,nan,0.001,0.001,149.79131213389337,1.994584321975708,1.9737350940704346,1.011387586593628,0.5097379720965921,1.9455442428588867,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.782242705114186e-05,-0.006856794003397226,0.000911013747099787,1.9455442428588867,1.738996148109436,2.0343925952911377,1.3125070333480835,1.02418851852417,1.2430578470230103,1.1821953058242798,0.7347803115844727,0.0012061637826263905,0.11870773136615753,0.0
37000,37000,185.0,0.925,pretrain_W_on_S,37000,S,True,False,False,37000,0,0.925,0.0,0.44947540760040283,1.3493574517965317,1.3493574517965317,nan,0.001,0.001,151.83155931346118,1.994584321975708,1.9734622240066528,1.0113990306854248,0.5097789797466313,1.9452484846115112,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.943875920725986e-05,-0.006856794003397226,0.0009082402684725821,1.9452484846115112,1.738877534866333,2.0342764854431152,1.3123512268066406,1.0243078470230103,1.2430799007415771,1.1823902130126953,0.7348697185516357,0.0012068873038515449,0.11870836466550827,0.0
37500,37500,187.5,0.9375,pretrain_W_on_S,37500,S,True,False,False,37500,0,0.9375,0.0,1.2321240901947021,1.3674338550269605,1.3674338550269605,nan,0.001,0.001,153.89171821437776,1.994584321975708,1.9731919765472412,1.0114167928695679,0.5098228414465825,1.9449427127838135,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.857215627562255e-05,-0.006856794003397226,0.0009054527035914361,1.9449427127838135,1.7387553453445435,2.0341501235961914,1.3121923208236694,1.0243788957595825,1.24312162399292,1.1825604438781738,0.7351483106613159,0.0012050135992467403,0.11864002794027328,0.0
38000,38000,190.0,0.95,pretrain_W_on_S,38000,S,True,False,False,38000,0,0.95,0.0,0.8157194256782532,1.3443633705079556,1.3443633705079556,nan,0.001,0.001,155.9628673531115,1.994584321975708,1.972923755645752,1.0114315748214722,0.5098649473395531,1.9446449279785156,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010071978613268584,-0.006856794003397226,0.0009034553077071905,1.9446449279785156,1.7386382818222046,2.034031867980957,1.3120445013046265,1.024292230606079,1.2432348728179932,1.1824480295181274,0.7354776263237,0.0012042014859616756,0.1185954287648201,0.0
38500,38500,192.5,0.9625,pretrain_W_on_S,38500,S,True,False,False,38500,0,0.9625,0.0,2.398130416870117,1.2996011534035206,1.2996011534035206,nan,0.001,0.001,158.03773359023035,1.994584321975708,1.972658395767212,1.0114458799362183,0.5099064511533441,1.9443509578704834,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010128378926310688,-0.006856794003397226,0.0009012203081510961,1.9443509578704834,1.738523006439209,2.0339202880859375,1.3118922710418701,1.0241702795028687,1.243039846420288,1.1823731660842896,0.735614538192749,0.0012032464146614075,0.11855360120534897,0.0
39000,39000,195.0,0.975,pretrain_W_on_S,39000,S,True,False,False,39000,0,0.975,0.0,1.310054898262024,1.321476639866829,1.321476639866829,nan,0.001,0.001,160.1420888453722,1.994584321975708,1.9723917245864868,1.011456847190857,0.5099464495216239,1.944062352180481,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.861173020908609e-05,-0.006856794003397226,0.0008990642381832004,1.944062352180481,1.7384063005447388,2.033806562423706,1.3117425441741943,1.0241010189056396,1.243060827255249,1.1822054386138916,0.7358513474464417,0.0012032081140205264,0.11853200197219849,0.0
39500,39500,197.5,0.9875,pretrain_W_on_S,39500,S,True,False,False,39500,0,0.9875,0.0,1.9386855363845825,1.3565509508252145,1.3565509508252145,nan,0.001,0.001,162.23729084804654,1.994584321975708,1.9721190929412842,1.0114730596542358,0.5099898709717812,1.9437572956085205,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010238532559014857,-0.006856794003397226,0.0008963380823843181,1.9437572956085205,1.7382866144180298,2.0336952209472656,1.3115845918655396,1.024167537689209,1.243177890777588,1.182270884513855,0.735499918460846,0.0012047253549098969,0.11856424063444138,0.0
40000,40000,200.0,1.0,pretrain_W_on_S,40000,S,True,False,False,40000,0,1.0,0.0,0.524771511554718,1.3352009714245796,1.3352009714245796,nan,0.001,0.001,164.30567738972604,1.994584321975708,1.97185480594635,1.011490821838379,0.5100330030906597,1.9434574842453003,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010277094406774268,-0.006856794003397226,0.0008956126985140145,1.9434574842453003,1.7381720542907715,2.0335826873779297,1.3114367723464966,1.024040937423706,1.2430163621902466,1.182091236114502,0.735393226146698,0.0012061349116265774,0.11856195330619812,0.0
40500,40500,202.5,1.0125,pretrain_W_on_S,40500,S,True,False,False,40500,0,1.0125,0.0,3.279867172241211,1.3298106412291526,1.3298106412291526,nan,0.001,0.001,166.39341960847378,1.994584321975708,1.9715937376022339,1.0115079879760742,0.5100754263589876,1.9431620836257935,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010342091991333291,-0.006856794003397226,0.0008915920043364167,1.9431620836257935,1.7380564212799072,2.033465623855591,1.3112884759902954,1.0241268873214722,1.2431615591049194,1.1823103427886963,0.7352455854415894,0.0012071472592651844,0.11858025938272476,0.0
41000,41000,205.0,1.025,pretrain_W_on_S,41000,S,True,False,False,41000,0,1.025,0.0,0.6693508625030518,1.32668632504344,1.32668632504344,nan,0.001,0.001,168.4644562229514,1.994584321975708,1.9713233709335327,1.0115208625793457,0.5101168962897841,1.9428659677505493,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010361633030697703,-0.006856794003397226,0.0008952165371738374,1.9428659677505493,1.7379449605941772,2.0333588123321533,1.3111345767974854,1.0240328311920166,1.2431777715682983,1.1822509765625,0.7351962327957153,0.001206852262839675,0.11857546865940094,0.0
41500,41500,207.5,1.0375,pretrain_W_on_S,41500,S,True,False,False,41500,0,1.0375,0.0,0.751632809638977,1.3121449339389801,1.3121449339389801,nan,0.001,0.001,170.53862536512315,1.994584321975708,1.9710596799850464,1.011535406112671,0.5101583520962819,1.9425731897354126,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.0001047099576680921,-0.006856794003397226,0.0008971927454695106,1.9425731897354126,1.7378300428390503,2.033238410949707,1.3109815120697021,1.0239232778549194,1.2430251836776733,1.1821895837783813,0.7355565428733826,0.0012062059249728918,0.1185145303606987,0.0
42000,42000,210.0,1.05,pretrain_W_on_S,42000,S,True,False,False,42000,0,1.05,0.0,0.6872703433036804,1.332637102842331,1.332637102842331,nan,0.001,0.001,172.62017506361008,1.994584321975708,1.9707937240600586,1.0115525722503662,0.510201431685895,1.9422729015350342,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010270556958857924,-0.006856794003397226,0.000897682155482471,1.9422729015350342,1.7377136945724487,2.0331130027770996,1.3108268976211548,1.0241190195083618,1.2430658340454102,1.1823430061340332,0.7360599637031555,0.0012034979881718755,0.11847317963838577,0.0
42500,42500,212.5,1.0625,pretrain_W_on_S,42500,S,True,False,False,42500,0,1.0625,0.0,0.8621162176132202,1.3335491787195206,1.3335491787195206,nan,0.001,0.001,174.6853296868503,1.994584321975708,1.970524787902832,1.0115665197372437,0.5102432817440312,1.9419760704040527,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.993481216952205e-05,-0.006856794003397226,0.0008972524665296078,1.9419760704040527,1.7376049757003784,2.0329878330230713,1.3106796741485596,1.024172067642212,1.2428768873214722,1.1824634075164795,0.7364110946655273,0.0012025829637423158,0.11842085421085358,0.0
43000,43000,215.0,1.075,pretrain_W_on_S,43000,S,True,False,False,43000,0,1.075,0.0,0.8069314956665039,1.339317152917385,1.339317152917385,nan,0.001,0.001,176.71653181873262,1.994584321975708,1.970245122909546,1.011577844619751,0.5102852062908784,1.941673755645752,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.00010070857388200238,-0.006856794003397226,0.0008937299717217684,1.941673755645752,1.737488031387329,2.0328762531280518,1.3105270862579346,1.0241707563400269,1.2428096532821655,1.1822900772094727,0.7363684177398682,0.001202780636958778,0.11840937286615372,0.0
